"chunk_id","edition_id","line_id","page","line_no","box","text","text_hash","chunk_type"
162,1,"FR162",7,19,"[99.3, 409.01, 543.04, 429.44]","Justement  la  guerre  approchait  de  nous  deux  sans","3866e5a7b2170f53dc7a849ed7f7e536","main_text"
163,1,"FR163",7,20,"[56.8, 429.51, 543.04, 449.94]","qu’on s’en soye rendu compte et je n’avais plus la tête très","3df7e09f95ea53d3fe8a368f9f579597","main_text"
164,1,"FR164",7,21,"[56.8, 449.91, 543.04, 470.34]","solide. Cette brève mais vivace discussion m’avait fatigué. Et","12246ad7937dd89b5595c67481b6c1fd","main_text"
165,1,"FR165",7,22,"[56.8, 470.41, 543.04, 490.84]","puis, j’étais ému aussi parce que le garçon m’avait un peu","e1c53c2211b6b1765fd8f2e675b9321e","main_text"
166,1,"FR166",7,23,"[56.8, 490.81, 543.04, 511.24]","traité de sordide à cause du pourboire. Enfin, nous nous","915613073da0fa97292eb3601ec2dedd","main_text"
167,1,"FR167",7,24,"[56.8, 511.31, 543.04, 531.74]","réconciliâmes avec Arthur pour finir, tout à fait. On était du","a488fa76988c822857d1c3bf323e2e5d","main_text"
168,1,"FR168",7,25,"[56.8, 531.71, 280.4, 552.14]","même avis sur presque tout.","bc9253590624cb8c75bda85a5c7a4dd2","main_text"
169,1,"FR169",7,26,"[99.3, 552.21, 543.04, 572.64]","— C’est vrai, t’as raison en somme, que j’ai convenu,","73c33ca36c341f29f980eec3dec0055b","main_text"
170,1,"FR170",7,27,"[56.8, 572.61, 543.04, 593.04]","conciliant,  mais  enfin  on  est  tous  assis  sur  une  grande","b6e842bd4fef2bbdfe5c9d4f3a5c07ec","main_text"
171,1,"FR171",7,28,"[56.8, 593.11, 543.04, 613.54]","galère, on rame tous à tour de bras, tu peux pas venir me","49b25c2fe4113322fa99ab6e25c5b9fb","main_text"
172,1,"FR172",7,29,"[56.8, 613.51, 543.04, 633.94]","dire le contraire !... Assis sur des clous même à tirer tout","d6eef6d826b663a6625615f226bd2ac4","main_text"
173,1,"FR173",7,30,"[56.8, 634.01, 542.94, 654.44]","nous autres ! Et qu’est-ce qu’on en a ? Rien ! Des coups de","4e927bda7e45eb5d4e90a135a79d4db9","main_text"
174,1,"FR174",7,31,"[56.8, 654.41, 543.04, 674.84]","trique  seulement,  des  misères,  des  bobards  et  puis  des","2c986bd2d142b1eb8d93928030d43707","main_text"
175,1,"FR175",7,32,"[56.8, 674.91, 543.04, 695.34]","vacheries encore. On travaille ! qu’ils disent. C’est ça encore","78e37d74d9f2003bb835b49240b40fb5","main_text"
176,1,"FR176",7,33,"[56.8, 695.31, 543.04, 715.74]","qu’est plus infect que toute reste, leur travail. On est en bas","bce4724ce6eb56a5cdf4752703b45ac8","main_text"
177,1,"FR177",7,34,"[56.8, 715.81, 543.04, 736.24]","dans les cales à souffler de la gueule, puants, suintants des","9c84c620e21073bf2ef0b0355ccf47c3","main_text"
178,1,"FR178",7,35,"[56.8, 736.21, 543.04, 756.64]","rouspignolles, et puis voilà ! En haut sur le pont, au frais, il y","5eb868e25a7011e51c6d7d125e15215f","main_text"
179,1,"FR179",7,36,"[56.8, 756.71, 543.04, 777.14]","a les maîtres et qui s’en font pas, avec des belles femmes","5735d50b2bb6dc440e9ee2e4ec60a5d0","main_text"
180,1,"FR180",7,37,"[265.2, 793.7, 330.3, 805.88]","Page 9 sur 584","d574a100abac05b153091882d718e929","page_footer"
181,1,"FR181",8,1,"[221.9, 36.49, 372.67, 47.56]","L F Céline, Voyage au bout de la nuit","8b4d696ded44bd6391de7cea6f68f21a","page_header"
182,1,"FR182",8,2,"[56.8, 61.41, 543.04, 81.84]","roses et gonflées de parfums sur les genoux. On nous fait","59d324168e95ff416e5f8ef430a60e0a","main_text"
183,1,"FR183",8,3,"[56.8, 81.81, 543.04, 102.24]","monter sur le pont. Alors, ils mettent leurs chapeaux haut de","a1ba3cd664ecb0c2a0b2917b79ec9bbf","main_text"
184,1,"FR184",8,4,"[56.8, 102.31, 543.04, 122.74]","forme et puis ils nous en mettent un bon coup de la gueule","171c90cfefd6139b27c823f0d5071694","main_text"
185,1,"FR185",8,5,"[56.8, 122.71, 542.94, 143.14]","comme ça : « Bandes de charognes, c’est la guerre ! qu’ils","55821d660e655ce6b8344d5b4019a7f3","main_text"
186,1,"FR186",8,6,"[56.8, 143.21, 543.04, 163.64]","font. On va les aborder, les saligauds qui sont sur la patrie n°","90465d4c159ac4973ff52dfd10b76abe","main_text"
187,1,"FR187",8,7,"[56.8, 163.61, 542.94, 184.04]","2 et on va leur faire sauter la caisse ! Allez ! Allez ! Y a de","510c4e780451eb24a5d5d6edb9524e35","main_text"
188,1,"FR188",8,8,"[56.8, 184.11, 543.04, 204.54]","tout ce qu’il faut à bord ! Tous en choeur ! Gueulez voir","cbcc8a24ac21e7e8477cf373d31f8ae1","main_text"
189,1,"FR189",8,9,"[56.8, 204.51, 543.04, 224.94]","d’abord un bon coup et que ça tremble : Vive la Patrie n°1 !","f3ff3cd242d98cd95b4611fad7edeb7b","main_text"
190,1,"FR190",8,10,"[56.8, 225.01, 543.04, 245.44]","Qu’on vous entende de loin ! Celui qui gueulera le plus fort,","b4a2f6ee16b629858c406a46f2850f9a","main_text"
191,1,"FR191",8,11,"[56.8, 245.41, 543.04, 265.84]","il aura la médaille et la dragée du bon Jésus ! Nom de Dieu !","8dab22d1438236a8d480fb54fcbd61f7","main_text"
192,1,"FR192",8,12,"[56.8, 265.91, 543.04, 286.34]","Et  puis  ceux  qui  ne  voudront  pas  crever  sur  mer,  ils","9fa9fb61c9a872b8dbc589043eb6c222","main_text"
193,1,"FR193",8,13,"[56.8, 286.31, 543.04, 306.74]","pourront toujours aller crever sur terre où c’est fait bien plus","bbbf1b6cb32acdd7c7817e343f078870","main_text"
194,1,"FR194",8,14,"[56.8, 306.81, 216.26, 327.24]","vite encore qu’ici ! »","25539857e93c64bbd8bb13c6412df996","main_text"
195,1,"FR195",8,15,"[99.3, 327.21, 543.04, 347.64]","— C’est tout à fait comme ça ! que m’approuva Arthur,","f227e9c00922bfe6e7358e73f59cc0e4","main_text"
196,1,"FR196",8,16,"[56.8, 347.71, 367.48, 368.14]","décidément devenu facile à convaincre.","4816879853e280ede5faecd14ee37bdf","main_text"
197,1,"FR197",8,17,"[99.3, 368.11, 543.04, 388.54]","Mais voilà-t-y pas que juste devant le café où nous","04da6e2046e4125fdb2ff7588556bf3d","main_text"
198,1,"FR198",8,18,"[56.8, 388.61, 543.04, 409.04]","étions  attablés  un  régiment  se  met  à  passer,  et  avec  le","69b13e751674e84836c80f8795af6c55","main_text"
199,1,"FR199",8,19,"[56.8, 409.01, 543.04, 429.44]","colonel par-devant sur son cheval, et même qu’il avait l’air","41b1650d95c04b3d536f59d408c4da17","main_text"
200,1,"FR200",8,20,"[56.8, 429.51, 543.04, 449.94]","bien gentil et richement gaillard, le colonel ! Moi, je ne fis","8ab9c2d0927553ce6d0d1412f5a0888c","main_text"
201,1,"FR201",8,21,"[56.8, 449.91, 281.44, 470.34]","qu’un bond d’enthousiasme.","dc42e754f02825013e0ed112e482d4b9","main_text"
202,1,"FR202",8,22,"[99.3, 470.41, 543.04, 490.84]","— J’vais voir si c’est ainsi ! que je crie à Arthur, et me","59821f5e896b0f10cee7747ba09c1542","main_text"
203,1,"FR203",8,23,"[56.8, 490.81, 458.72, 511.24]","voici parti à m’engager, et au pas de course encore.","5744a2179aa842cd4d245d376c871e15","main_text"
204,1,"FR204",8,24,"[99.3, 511.31, 543.04, 531.74]","— T’es rien c... Ferdinand ! qu’il me crie, lui Arthur en","11ce3834b749e2b83d5245547987f7d1","main_text"
205,1,"FR205",8,25,"[56.8, 531.71, 543.04, 552.14]","retour, vexé sans aucun doute par l’effet de mon héroïsme","d649cbc0b61b55fde9cbacaa3486b0ad","main_text"
206,1,"FR206",8,26,"[56.8, 552.21, 351.41, 572.64]","sur tout le monde qui nous regardait.","ecc87a6a5542bdaf65b91602a04b861b","main_text"
207,1,"FR207",8,27,"[99.3, 572.61, 543.04, 593.04]","Ça m’a un peu froissé qu’il prenne la chose ainsi, mais","6b46f1210e6f173a472d535d8f51b589","main_text"
208,1,"FR208",8,28,"[56.8, 593.11, 542.94, 613.54]","ça m’a pas arrêté. J’étais au pas. « J’y suis, j’y reste ! » que je","88c9a2bab1f4527fd7ce56c526ac8d86","main_text"
209,1,"FR209",8,29,"[56.8, 613.51, 113.91, 633.94]","me dis.","825be211a64b2a781b57ebcaf72c4956","main_text"
210,1,"FR210",8,30,"[99.3, 634.01, 543.04, 654.44]","— On verra bien, eh navet ! que j’ai même encore eu le","89027e7f27837bab3a386f023feb1563","main_text"
211,1,"FR211",8,31,"[56.8, 654.41, 543.04, 674.84]","temps de lui crier avant qu’on tourne la rue avec le régiment","8df4496a4627fb716b813204eb0bd3dc","main_text"
212,1,"FR212",8,32,"[56.8, 674.91, 543.04, 695.34]","derrière le colonel et sa musique. Ça s’est fait exactement","b09b9949ebfc7ec6de390d7b13e1a309","main_text"
213,1,"FR213",8,33,"[56.8, 695.31, 99.64, 715.74]","ainsi.","74c101d7b9398ce30ee76bddef0d709d","main_text"
214,1,"FR214",8,34,"[99.3, 715.81, 543.04, 736.24]","Alors on a marché longtemps. Y en avait plus qu’il y en","d98f51b0d7638b9cfd18d26a952d642d","main_text"
215,1,"FR215",8,35,"[56.8, 736.21, 543.04, 756.64]","avait encore des rues,  et puis dedans  des  civils  et leurs","7d24f87716df569548ce70fd7f8f66b7","main_text"
216,1,"FR216",8,36,"[56.8, 756.71, 543.04, 777.14]","femmes qui nous poussaient des encouragements, et qui","635499d5d104458e17555d74e9771862","main_text"
217,1,"FR217",8,37,"[262.5, 793.7, 333.1, 805.88]","Page 10 sur 584","3e57d02856d8dcf4bc74f2d64f1df609","page_footer"
218,1,"FR218",9,1,"[221.9, 36.49, 372.67, 47.56]","L F Céline, Voyage au bout de la nuit","8b4d696ded44bd6391de7cea6f68f21a","page_header"
219,1,"FR219",9,2,"[56.8, 61.41, 543.04, 81.84]","lançaient  des  fleurs,  des  terrasses,  devant  les  gares,  des","5668f9a6f0ece693b1bf22d242e3d131","main_text"
220,1,"FR220",9,3,"[56.8, 81.81, 543.04, 102.24]","pleines églises. Il y en avait des patriotes ! Et puis il s’est mis","1c0673bbb3d4fd85aaafc3237221854c","main_text"
221,1,"FR221",9,4,"[56.8, 102.31, 543.04, 122.74]","à y en avoir moins des patriotes... La pluie est tombée, et","564e423a45261ee4aeff5c5bb555faa6","main_text"
222,1,"FR222",9,5,"[56.8, 122.71, 543.04, 143.14]","puis  encore  de  moins  en  moins  et  puis  plus  du  tout","dc0b8bf51d27542ccbe0a7616391a874","main_text"
223,1,"FR223",9,6,"[56.8, 143.21, 411.42, 163.64]","d’encouragements, plus un seul, sur la route.","8d34c9bfa0c7ec5d694d867d203da9df","main_text"
224,1,"FR224",9,7,"[99.3, 163.61, 543.04, 184.04]","Nous n’étions donc plus rien qu’entre nous ? Les uns","a6ad550c468f2ae5e93c0d832dba45b5","main_text"
225,1,"FR225",9,8,"[56.8, 184.11, 542.94, 204.54]","derrière les autres ? La musique s’est arrêtée. « En résumé,","2dc626b6559ee75cb1af682abe92ce87","main_text"
226,1,"FR226",9,9,"[56.8, 204.51, 543.04, 224.94]","que je me suis dit alors, quand j’ai vu comment ça tournait,","25abc9d1bdce1b43c2e59e6b82872457","main_text"
227,1,"FR227",9,10,"[56.8, 225.01, 543.04, 245.44]","c’est plus drôle ! C’est tout à recommencer ! » J’allais m’en","e28a33c7c2640365d2d2845e15da181a","main_text"
228,1,"FR228",9,11,"[56.8, 245.41, 543.04, 265.84]","aller. Mais trop tard ! Ils avaient refermé la porte en douce","65f87454e3a19703b648c8bb7f8768a7","main_text"
229,1,"FR229",9,12,"[56.8, 265.91, 484.01, 286.34]","derrière nous les civils. On était faits, comme des rats.","06c5441a780ae5d5293e4ffe138690ab","main_text"
230,1,"FR230",9,13,"[262.5, 793.7, 333.1, 805.88]","Page 11 sur 584","bcfc11cf01b279ffe1ac8a2da5b2a0d6","page_footer"
231,1,"FR231",10,1,"[221.9, 36.49, 372.67, 47.56]","L F Céline, Voyage au bout de la nuit","8b4d696ded44bd6391de7cea6f68f21a","page_header"
232,1,"FR232",10,2,"[99.3, 184.11, 543.04, 204.54]","Une fois qu’on y est, on y est bien. Ils nous firent","591b2f6e018b50ddb914df7fb912e061","main_text"
233,1,"FR233",10,3,"[56.8, 204.51, 538.37, 224.94]","monter à cheval et puis au bout de deux mois qu’on était là-","9b9ca69ad96a920652f85d32506214ba","main_text"
234,1,"FR234",10,4,"[56.8, 225.01, 543.04, 245.44]","dessus, remis à pied. Peut-être à cause que ça coûtait trop","4f0aa20d89ea52e9208b722fce3e53fa","main_text"
235,1,"FR235",10,5,"[56.8, 245.41, 543.04, 265.84]","cher. Enfin, un matin, le colonel cherchait sa monture, son","efa292c4d54aa2bb9059d880ee1c0116","main_text"
236,1,"FR236",10,6,"[56.8, 265.91, 543.04, 286.34]","ordonnance était parti avec, on ne savait où, dans un petit","9c86eceb803b8f2925feb7ca8905384b","main_text"
237,1,"FR237",10,7,"[56.8, 286.31, 543.04, 306.74]","endroit sans doute où les balles passaient moins facilement","29cdd7d792ac064567188128a7e6198a","main_text"
238,1,"FR238",10,8,"[56.8, 306.81, 543.04, 327.24]","qu’au milieu de la route. Car c’est là précisément qu’on avait","39ff53c0a033d4fdb244106493bf3c46","main_text"
239,1,"FR239",10,9,"[56.8, 327.21, 543.04, 347.64]","fini par se mettre, le colonel et moi, au beau milieu de la","7cdfb92ea9bb562b6d93f5d3b0e596ad","main_text"
240,1,"FR240",10,10,"[56.8, 347.71, 501.33, 368.14]","route, moi tenant son registre où il inscrivait des ordres.","59658d16276a3b85a409e63aa7e41540","main_text"
241,1,"FR241",10,11,"[99.3, 368.11, 543.04, 388.54]","Tout au loin sur la chaussée, aussi loin qu’on pouvait","aed5668c86ae44b73a34af9a6e42def1","main_text"
242,1,"FR242",10,12,"[56.8, 388.61, 543.04, 409.04]","voir, il y avait deux points noirs, au milieu, comme nous,","9509b13aa645fe3d1729238169b80b1d","main_text"
243,1,"FR243",10,13,"[56.8, 409.01, 543.04, 429.44]","mais c’était deux Allemands bien occupés à tirer depuis un","48407ec445418ba7c8256b2f6a6e6ab7","main_text"
244,1,"FR244",10,14,"[56.8, 429.51, 203.84, 449.94]","bon quart d’heure.","234bf71b123e75022209fc2354c74c5e","main_text"
245,1,"FR245",10,15,"[99.3, 449.91, 543.04, 470.34]","Lui, notre colonel, savait peut-être pourquoi ces deux","4bdcfaa546e8652c65b4a0a84c04a6cf","main_text"
246,1,"FR246",10,16,"[56.8, 470.41, 543.04, 490.84]","gens-là  tiraient,  les  Allemands  aussi  peut-être  qu’ils","25ebcc86e763120af519d1ba1109b8e5","main_text"
247,1,"FR247",10,17,"[56.8, 490.81, 543.04, 511.24]","savaient, mais moi, vraiment, je savais pas. Aussi loin que je","c6d5c3749766016e9422e3d220db8be2","main_text"
248,1,"FR248",10,18,"[56.8, 511.31, 543.04, 531.74]","cherchais dans ma mémoire, je ne leur avais rien fait aux","de5a72b93838f41a99c83ee02363ee80","main_text"
249,1,"FR249",10,19,"[56.8, 531.71, 543.04, 552.14]","Allemands. J’avais toujours été bien aimable et bien poli","caf29a9094f1acc846f009a3ed2b7ea3","main_text"
250,1,"FR250",10,20,"[56.8, 552.21, 543.04, 572.64]","avec eux. Je les connaissais un peu les Allemands, j’avais","f4fa625310b07d2d877e722f1600d18f","main_text"
251,1,"FR251",10,21,"[56.8, 572.61, 543.04, 593.04]","même été à l’école chez eux, étant petit, aux environs de","619e1a45649fc34c14b98bb22e238a25","main_text"
252,1,"FR252",10,22,"[56.8, 593.11, 543.04, 613.54]","Hanovre. J’avais parlé leur langue. C’était alors une masse","181f7bec90f0248239b674b2ae470338","main_text"
253,1,"FR253",10,23,"[56.8, 613.51, 543.04, 633.94]","de petits crétins gueulards avec des yeux pâles et furtifs","67f78f0040babc496d57b0edc4e454ee","main_text"
254,1,"FR254",10,24,"[56.8, 634.01, 543.04, 654.44]","comme ceux des loups ; on allait toucher ensemble les filles","21650aec268e73b896b5f9fa4cb1a839","main_text"
255,1,"FR255",10,25,"[56.8, 654.41, 543.04, 674.84]","après l’école dans les bois d’alentour, où on tirait aussi à","768937b15de39c8b442bc66efdd42264","main_text"
256,1,"FR256",10,26,"[56.8, 674.91, 543.04, 695.34]","l’arbalète et au pistolet qu’on achetait même quatre marks.","ca68c91c91a6b225228a183a8afba358","main_text"
257,1,"FR257",10,27,"[56.8, 695.31, 543.04, 715.74]","On  buvait  de  la  bière  sucrée.  Mais  de  là  à  nous  tirer","64c59c7d0610bd6441b022a706ba02f6","main_text"
258,1,"FR258",10,28,"[56.8, 715.81, 543.04, 736.24]","maintenant dans le coffret, sans même venir nous parler","27e27beb3ae2367c081f2357089f95a8","main_text"
259,1,"FR259",10,29,"[56.8, 736.21, 543.04, 756.64]","d’abord et en plein milieu de la route, il y avait de la marge","b02ec02802af88ed1b28e0266ab6ded2","main_text"
260,1,"FR260",10,30,"[56.8, 756.71, 363.57, 777.14]","et même un abîme. Trop de différence.","be0ff53a7069d86cb11df57df2df2033","main_text"
261,1,"FR261",10,31,"[262.5, 793.7, 333.1, 805.88]","Page 12 sur 584","46731f3f3c4e0891c38143df5cfc2a54","page_footer"
262,1,"FR262",11,1,"[221.9, 36.49, 372.67, 47.56]","L F Céline, Voyage au bout de la nuit","8b4d696ded44bd6391de7cea6f68f21a","page_header"
263,1,"FR263",11,2,"[99.3, 61.41, 543.04, 81.84]","La  guerre  en  somme  c’était  tout  ce  qu’on  ne","2d7f1b3d9f4181b0837b365de614defc","main_text"
264,1,"FR264",11,3,"[56.8, 81.81, 414.91, 102.24]","comprenait pas. Ça ne pouvait pas continuer.","a500850f16386583abcb56a5dacd7b6d","main_text"
265,1,"FR265",11,4,"[99.3, 102.31, 543.04, 122.74]","Il s’était donc passé dans ces gens-là quelque chose","7b50f161588971ee054ea2bebe18bae2","main_text"
266,1,"FR266",11,5,"[56.8, 122.71, 543.04, 143.14]","d’extraordinaire ? Que je ne ressentais, moi, pas du tout.","0f1e4129eb01c6d0ee399844f736204a","main_text"
267,1,"FR267",11,6,"[56.8, 143.21, 312.83, 163.64]","J’avais pas dû m’en apercevoir...","4e666770e4046676ea02142e4b64e6b3","main_text"
268,1,"FR268",11,7,"[99.3, 163.61, 543.04, 184.04]","Mes sentiments toujours n’avaient pas changé à leur","cb27f564bce91f497e983cb34b7866c8","main_text"
269,1,"FR269",11,8,"[56.8, 184.11, 543.04, 204.54]","égard.  J’avais  comme  envie  malgré  tout  d’essayer  de","3eb742a8a8739811d4fd7de455e83129","main_text"
270,1,"FR270",11,9,"[56.8, 204.51, 543.04, 224.94]","comprendre leur brutalité, mais plus encore j’avais envie de","48caa2470b755ff65d3943c958893fa9","main_text"
271,1,"FR271",11,10,"[56.8, 225.01, 543.04, 245.44]","m’en aller,  énormément, absolument,  tellement tout cela","5b79c2ea2dba1ba9234a585ac7d5e471","main_text"
272,1,"FR272",11,11,"[56.8, 245.41, 543.04, 265.84]","m’apparaissait  soudain  comme  l’effet  d’une  formidable","c3b7d4102f3a9b2d21ce7612ad242b76","main_text"
273,1,"FR273",11,12,"[56.8, 265.91, 111.54, 286.34]","erreur.","6d110d51a96cc590dc656aa3f2e32dbf","main_text"
274,1,"FR274",11,13,"[99.3, 286.31, 543.04, 306.74]","« Dans une histoire pareille, il n’y a rien à faire, il n’y a","fcfb580b4e00e2c63d3206f3eaa06e7b","main_text"
275,1,"FR275",11,14,"[56.8, 306.81, 462.68, 327.24]","qu’à foutre le camp », que je me disais, après tout...","e313257914cc8c7adcb01095e74e68f2","main_text"
276,1,"FR276",11,15,"[99.3, 327.21, 543.04, 347.64]","Au-dessus  de  nos  têtes,  à  deux  millimètres,  à  un","ece23ab7b540600d79aa126456f2d818","main_text"
277,1,"FR277",11,16,"[56.8, 347.71, 543.04, 368.14]","millimètre  peut-être  des  tempes,  venaient  vibrer  l’un","35cc03b821eb4f7494a41445c2f6c81a","main_text"
278,1,"FR278",11,17,"[56.8, 368.11, 543.04, 388.54]","derrière l’autre ces longs fils d’acier tentants que tracent les","78772a718eab8c52339ea67f24a75d63","main_text"
279,1,"FR279",11,18,"[56.8, 388.61, 456.04, 409.04]","balles qui veulent vous tuer, dans l’air chaud d’été.","6aaa272d0877c3f1ef6d8d49f1413991","main_text"
280,1,"FR280",11,19,"[99.3, 409.01, 543.04, 429.44]","Jamais je ne m’étais senti aussi inutile parmi toutes ces","aa5a3f15d39aaae285f9d298dde4bb42","main_text"
281,1,"FR281",11,20,"[56.8, 429.51, 543.04, 449.94]","balles et les lumières de ce soleil. Une immense, universelle","99887e0638369edd68e84a88442c42e2","main_text"
282,1,"FR282",11,21,"[56.8, 449.91, 137.64, 470.34]","moquerie.","302e66edeb7cbafa8d2801fe2412791c","main_text"
283,1,"FR283",11,22,"[99.3, 470.41, 543.04, 490.84]","Je n’avais que vingt ans d’âge à ce moment-là. Fermes","6e7a49b845500b2dab4036eb3e6fbe62","main_text"
284,1,"FR284",11,23,"[56.8, 490.81, 543.04, 511.24]","désertes au loin, des églises vides et ouvertes, comme si les","185449f8db2658cc2d12e3ea60e5bb05","main_text"
285,1,"FR285",11,24,"[56.8, 511.31, 543.04, 531.74]","paysans étaient partis de ces hameaux pour la journée, tous,","0de0b1c43e89d541d9faebf230afcd2f","main_text"
286,1,"FR286",11,25,"[56.8, 531.71, 543.04, 552.14]","pour une fête à l’autre bout du canton, et qu’ils nous eussent","f9fd2c0c8025c2d7c3c7783d7c7d5966","main_text"
287,1,"FR287",11,26,"[56.8, 552.21, 543.04, 572.64]","laissé  en  confiance  tout  ce  qu’ils  possédaient,  leur","eb68b549c27db6f282fff5da9570a79b","main_text"
288,1,"FR288",11,27,"[56.8, 572.61, 543.04, 593.04]","campagne, les charrettes, brancards en l’air, leurs champs,","835733358e0e2570864b237576ea8921","main_text"
